일자,KOSPI 200 종가,KOSPI 200 등락률,KOSPI 200 거래량,KOSPI 200 ESG 종가,KOSPI 200 ESG 등락률,KOSPI 200 ESG 거래량,연도,연도월,분기
2015-05-11,261.49,0.26,71248.0,255.3,0.07,,2015,2015.5,2
2015-05-12,261.42,-0.03,78807.0,255.18,-0.05,,2015,2015.5,2
2015-05-13,263.25,0.7,73274.0,256.82,0.64,,2015,2015.5,2
2015-05-14,263.69,0.17,74918.0,256.9,0.03,,2015,2015.5,2
2015-05-15,261.33,-0.89,82258.0,254.06,-1.11,,2015,2015.5,2
2015-05-18,261.97,0.24,81475.0,254.31,0.1,,2015,2015.5,2
2015-05-19,262.92,0.36,87586.0,255.43,0.44,,2015,2015.5,2
2015-05-20,265.36,0.93,92554.0,257.61,0.85,,2015,2015.5,2
2015-05-21,262.66,-1.02,84425.0,254.71,-1.13,,2015,2015.5,2
2015-05-22,266.03,1.28,99744.0,258.2,1.37,,2015,2015.5,2
2015-05-26,265.41,-0.23,100615.0,257.25,-0.37,,2015,2015.5,2
2015-05-27,260.16,-1.98,103095.0,251.68,-2.17,,2015,2015.5,2
2015-05-28,260.06,-0.04,93498.0,251.16,-0.21,,2015,2015.5,2
2015-05-29,260.39,0.13,106343.0,251.32,0.06,,2015,2015.5,2
2015-06-01,258.74,-0.63,80714.0,249.38,-0.77,,2015,2015.6,2
2015-06-02,256.29,-0.95,114421.0,247.16,-0.89,,2015,2015.6,2
2015-06-03,254.11,-0.85,104074.0,245.0,-0.87,,2015,2015.6,2
2015-06-04,255.47,0.54,101270.0,246.98,0.81,,2015,2015.6,2
2015-06-05,254.94,-0.21,94584.0,246.32,-0.27,,2015,2015.6,2
2015-06-08,254.21,-0.29,84658.0,245.48,-0.34,,2015,2015.6,2
2015-06-09,253.51,-0.28,79051.0,244.57,-0.37,,2015,2015.6,2
2015-06-10,252.11,-0.55,85554.0,243.7,-0.36,,2015,2015.6,2
2015-06-11,252.32,0.08,129134.0,243.81,0.05,,2015,2015.6,2
2015-06-12,251.66,-0.26,89308.0,242.82,-0.41,,2015,2015.6,2
2015-06-15,250.74,-0.37,67758.0,242.09,-0.3,,2015,2015.6,2
2015-06-16,248.49,-0.9,93165.0,239.61,-1.02,,2015,2015.6,2
2015-06-17,249.08,0.24,71024.0,240.36,0.31,,2015,2015.6,2
2015-06-18,249.67,0.24,72996.0,240.79,0.18,,2015,2015.6,2
2015-06-19,249.84,0.07,88052.0,240.88,0.04,,2015,2015.6,2
2015-06-22,250.99,0.46,64167.0,242.44,0.65,,2015,2015.6,2
2015-06-23,254.52,1.41,83598.0,245.83,1.4,,2015,2015.6,2
2015-06-24,254.94,0.17,72506.0,245.8,-0.01,,2015,2015.6,2
2015-06-25,253.8,-0.45,80940.0,243.93,-0.76,,2015,2015.6,2
2015-06-26,254.48,0.27,83208.0,244.9,0.4,,2015,2015.6,2
2015-06-29,251.26,-1.27,89003.0,241.93,-1.21,,2015,2015.6,2
2015-06-30,252.27,0.4,74407.0,242.68,0.31,,2015,2015.6,2
2015-07-01,255.07,1.11,85790.0,244.94,0.93,,2015,2015.7,3
2015-07-02,255.5,0.17,90090.0,244.72,-0.09,,2015,2015.7,3
2015-07-03,254.66,-0.33,98713.0,243.2,-0.62,,2015,2015.7,3
2015-07-06,248.3,-2.5,166945.0,236.89,-2.59,,2015,2015.7,3
2015-07-07,248.05,-0.1,149356.0,237.59,0.3,,2015,2015.7,3
2015-07-08,244.94,-1.25,118840.0,234.43,-1.33,,2015,2015.7,3
2015-07-09,246.77,0.75,107123.0,236.26,0.78,,2015,2015.7,3
2015-07-10,246.83,0.02,101705.0,235.86,-0.17,,2015,2015.7,3
2015-07-13,249.84,1.22,118986.0,238.27,1.02,,2015,2015.7,3
2015-07-14,248.64,-0.48,107054.0,236.23,-0.86,,2015,2015.7,3
2015-07-15,249.65,0.41,188368.0,236.93,0.3,,2015,2015.7,3
2015-07-16,251.47,0.73,150453.0,238.84,0.81,,2015,2015.7,3
2015-07-17,250.23,-0.49,133782.0,238.03,-0.34,,2015,2015.7,3
2015-07-20,248.91,-0.53,95326.0,235.97,-0.87,,2015,2015.7,3
2015-07-21,250.35,0.58,108289.0,237.66,0.72,,2015,2015.7,3
2015-07-22,247.88,-0.99,96060.0,234.85,-1.18,,2015,2015.7,3
2015-07-23,247.31,-0.23,96301.0,234.28,-0.24,,2015,2015.7,3
2015-07-24,244.91,-0.97,95762.0,231.79,-1.06,,2015,2015.7,3
2015-07-27,244.98,0.03,98466.0,232.64,0.37,,2015,2015.7,3
2015-07-28,245.21,0.09,97425.0,232.81,0.07,,2015,2015.7,3
2015-07-29,245.97,0.31,85212.0,233.99,0.51,,2015,2015.7,3
2015-07-30,243.61,-0.96,106336.0,231.56,-1.04,,2015,2015.7,3
2015-07-31,244.3,0.28,95355.0,231.63,0.03,,2015,2015.7,3
2015-08-03,241.48,-1.15,79208.0,228.6,-1.31,,2015,2015.8,3
2015-08-04,243.55,0.86,71970.0,230.75,0.94,,2015,2015.8,3
2015-08-05,243.12,-0.18,75476.0,229.75,-0.43,,2015,2015.8,3
2015-08-06,240.04,-1.27,84495.0,226.3,-1.5,,2015,2015.8,3
2015-08-07,239.79,-0.1,61300.0,226.25,-0.02,,2015,2015.8,3
2015-08-10,239.18,-0.25,64389.0,225.69,-0.25,,2015,2015.8,3
2015-08-11,237.91,-0.53,96678.0,225.44,-0.11,,2015,2015.8,3
2015-08-12,237.24,-0.28,103292.0,225.18,-0.12,,2015,2015.8,3
2015-08-13,237.32,0.03,80878.0,224.96,-0.1,,2015,2015.8,3
2015-08-17,235.37,-0.82,61976.0,222.93,-0.9,,2015,2015.8,3
2015-08-18,235.2,-0.07,78968.0,223.65,0.32,,2015,2015.8,3
2015-08-19,234.27,-0.4,104795.0,224.01,0.16,,2015,2015.8,3
2015-08-20,231.59,-1.14,78670.0,221.38,-1.17,,2015,2015.8,3
2015-08-21,227.14,-1.92,104152.0,216.77,-2.08,,2015,2015.8,3
2015-08-24,221.53,-2.47,116373.0,211.32,-2.51,,2015,2015.8,3
2015-08-25,223.07,0.7,140958.0,212.72,0.66,,2015,2015.8,3
2015-08-26,227.71,2.08,139395.0,216.03,1.56,,2015,2015.8,3
2015-08-27,228.94,0.54,107375.0,216.91,0.41,,2015,2015.8,3
2015-08-28,232.35,1.49,101461.0,220.28,1.55,,2015,2015.8,3
2015-08-31,232.8,0.19,97989.0,220.63,0.16,,2015,2015.8,3
2015-09-01,229.55,-1.4,77918.0,218.3,-1.06,,2015,2015.9,3
2015-09-02,229.91,0.16,79282.0,218.78,0.22,,2015,2015.9,3
2015-09-03,230.4,0.21,73804.0,219.88,0.5,,2015,2015.9,3
2015-09-04,227.9,-1.09,67222.0,218.29,-0.72,,2015,2015.9,3
2015-09-07,227.31,-0.26,58980.0,217.04,-0.57,,2015,2015.9,3
2015-09-08,227.76,0.2,82248.0,218.13,0.5,,2015,2015.9,3
2015-09-09,234.4,2.92,82867.0,224.28,2.82,,2015,2015.9,3
2015-09-10,237.18,1.19,95434.0,226.48,0.98,,2015,2015.9,3
2015-09-11,233.74,-1.45,65040.0,223.37,-1.37,,2015,2015.9,3
2015-09-14,233.06,-0.29,60761.0,223.14,-0.1,,2015,2015.9,3
2015-09-15,233.59,0.23,55627.0,223.29,0.07,,2015,2015.9,3
2015-09-16,238.78,2.22,89244.0,229.01,2.56,,2015,2015.9,3
2015-09-17,239.29,0.21,85406.0,230.01,0.44,,2015,2015.9,3
2015-09-18,241.12,0.76,84510.0,231.21,0.52,,2015,2015.9,3
2015-09-21,236.72,-1.82,52060.0,226.55,-2.02,,2015,2015.9,3
2015-09-22,238.68,0.83,62133.0,228.63,0.92,,2015,2015.9,3
2015-09-23,234.26,-1.85,71153.0,224.84,-1.66,,2015,2015.9,3
2015-09-24,234.26,0.0,56937.0,224.72,-0.05,,2015,2015.9,3
2015-09-25,233.79,-0.2,53231.0,224.41,-0.14,,2015,2015.9,3
2015-09-30,236.71,1.25,76015.0,227.72,1.47,,2015,2015.9,3
2015-10-01,238.62,0.81,62047.0,229.23,0.66,,2015,2015.1,4
2015-10-02,237.15,-0.62,65101.0,227.64,-0.69,,2015,2015.1,4
2015-10-05,237.98,0.35,63860.0,227.88,0.11,,2015,2015.1,4
2015-10-06,240.18,0.92,66715.0,230.5,1.15,,2015,2015.1,4
2015-10-07,243.52,1.39,63800.0,235.19,2.03,,2015,2015.1,4
2015-10-08,246.02,1.03,74520.0,238.02,1.2,,2015,2015.1,4
2015-10-12,246.49,0.19,104495.0,238.73,0.3,,2015,2015.1,4
2015-10-13,246.04,-0.18,71240.0,238.2,-0.22,,2015,2015.1,4
2015-10-14,244.94,-0.45,69342.0,237.32,-0.37,,2015,2015.1,4
2015-10-15,247.89,1.2,70561.0,240.25,1.23,,2015,2015.1,4
2015-10-16,247.37,-0.21,66048.0,239.74,-0.21,,2015,2015.1,4
2015-10-19,247.47,0.04,54635.0,239.88,0.06,,2015,2015.1,4
2015-10-20,248.53,0.43,78290.0,240.91,0.43,,2015,2015.1,4
2015-10-21,249.25,0.29,83572.0,241.9,0.41,,2015,2015.1,4
2015-10-22,247.22,-0.81,89012.0,240.05,-0.76,,2015,2015.1,4
2015-10-23,249.41,0.89,80981.0,241.95,0.79,,2015,2015.1,4
2015-10-26,250.36,0.38,67719.0,243.06,0.46,,2015,2015.1,4
2015-10-27,250.04,-0.13,64324.0,242.68,-0.16,,2015,2015.1,4
2015-10-28,249.79,-0.1,87705.0,242.58,-0.04,,2015,2015.1,4
2015-10-29,248.93,-0.34,138191.0,242.12,-0.19,,2015,2015.1,4
2015-10-30,249.41,0.19,76798.0,243.3,0.49,,2015,2015.1,4
2015-11-02,250.6,0.48,61868.0,245.09,0.74,,2015,2015.11,4
2015-11-03,252.12,0.61,92475.0,246.09,0.41,,2015,2015.11,4
2015-11-04,252.33,0.08,60766.0,246.34,0.1,,2015,2015.11,4
2015-11-05,251.79,-0.21,60050.0,245.76,-0.24,,2015,2015.11,4
2015-11-06,250.25,-0.61,76265.0,244.36,-0.57,,2015,2015.11,4
2015-11-09,249.21,-0.42,75324.0,244.09,-0.11,,2015,2015.11,4
2015-11-10,245.86,-1.34,77450.0,240.95,-1.29,,2015,2015.11,4
2015-11-11,245.86,0.0,64210.0,241.05,0.04,,2015,2015.11,4
2015-11-12,245.14,-0.29,49480.0,240.07,-0.41,,2015,2015.11,4
2015-11-13,242.71,-0.99,59939.0,237.7,-0.99,,2015,2015.11,4
2015-11-16,238.87,-1.58,98793.0,234.16,-1.49,,2015,2015.11,4
2015-11-17,241.26,1.0,62913.0,236.28,0.91,,2015,2015.11,4
2015-11-18,241.44,0.07,80099.0,236.57,0.12,,2015,2015.11,4
2015-11-19,244.79,1.39,73734.0,239.84,1.38,,2015,2015.11,4
2015-11-20,244.8,0.0,97646.0,239.89,0.02,,2015,2015.11,4
2015-11-23,245.92,0.46,69101.0,239.97,0.03,,2015,2015.11,4
2015-11-24,247.51,0.65,69431.0,241.82,0.77,,2015,2015.11,4
2015-11-25,246.58,-0.38,70519.0,240.99,-0.34,,2015,2015.11,4
2015-11-26,249.43,1.16,84298.0,244.14,1.31,,2015,2015.11,4
2015-11-27,249.07,-0.14,66676.0,243.68,-0.19,,2015,2015.11,4
2015-11-30,244.24,-1.94,117528.0,238.6,-2.08,,2015,2015.11,4
2015-12-01,248.7,1.83,61342.0,243.21,1.93,,2015,2015.12,4
2015-12-02,246.6,-0.84,55559.0,240.78,-1.0,,2015,2015.12,4
2015-12-03,244.68,-0.78,49724.0,238.73,-0.85,,2015,2015.12,4
2015-12-04,242.15,-1.03,47979.0,236.36,-0.99,,2015,2015.12,4
2015-12-07,240.68,-0.61,48477.0,234.84,-0.64,,2015,2015.12,4
2015-12-08,239.23,-0.6,63313.0,233.65,-0.51,,2015,2015.12,4
2015-12-09,239.4,0.07,65351.0,234.03,0.16,,2015,2015.12,4
2015-12-10,240.6,0.5,81176.0,235.27,0.53,,2015,2015.12,4
2015-12-11,240.35,-0.1,61336.0,235.24,-0.01,,2015,2015.12,4
2015-12-14,238.17,-0.91,72617.0,232.81,-1.03,,2015,2015.12,4
2015-12-15,238.8,0.26,54288.0,233.65,0.36,,2015,2015.12,4
2015-12-16,243.49,1.96,66772.0,238.29,1.99,,2015,2015.12,4
2015-12-17,244.17,0.28,63272.0,238.68,0.16,,2015,2015.12,4
2015-12-18,243.0,-0.48,61138.0,237.24,-0.6,,2015,2015.12,4
2015-12-21,243.76,0.31,53527.0,237.75,0.21,,2015,2015.12,4
2015-12-22,245.48,0.71,69970.0,239.68,0.81,,2015,2015.12,4
2015-12-23,246.53,0.43,68707.0,240.86,0.49,,2015,2015.12,4
2015-12-24,245.33,-0.49,58777.0,239.55,-0.54,,2015,2015.12,4
2015-12-28,241.79,-1.44,66381.0,236.1,-1.44,,2015,2015.12,4
2015-12-29,241.22,-0.24,61633.0,234.98,-0.47,,2015,2015.12,4
2015-12-30,240.38,-0.35,67554.0,234.27,-0.3,,2015,2015.12,4
2016-01-04,234.63,-2.39,68179.0,228.14,-2.62,,2016,2016.1,1
2016-01-05,236.13,0.64,67017.0,229.51,0.6,,2016,2016.1,1
2016-01-06,234.6,-0.65,89014.0,227.43,-0.91,,2016,2016.1,1
2016-01-07,231.93,-1.14,88012.0,224.87,-1.13,,2016,2016.1,1
2016-01-08,233.68,0.75,117165.0,226.21,0.6,,2016,2016.1,1
2016-01-11,230.83,-1.22,76835.0,223.41,-1.24,,2016,2016.1,1
2016-01-12,230.55,-0.12,72237.0,223.27,-0.06,,2016,2016.1,1
2016-01-13,233.52,1.29,71913.0,226.12,1.28,,2016,2016.1,1
2016-01-14,231.38,-0.92,78137.0,224.09,-0.9,,2016,2016.1,1
2016-01-15,228.78,-1.12,96871.0,221.43,-1.19,,2016,2016.1,1
2016-01-18,228.59,-0.08,79303.0,221.03,-0.18,,2016,2016.1,1
2016-01-19,230.08,0.65,80142.0,222.55,0.69,,2016,2016.1,1
2016-01-20,224.54,-2.41,121075.0,216.78,-2.59,,2016,2016.1,1
2016-01-21,223.81,-0.33,145375.0,215.96,-0.38,,2016,2016.1,1
2016-01-22,228.79,2.23,115529.0,221.28,2.46,,2016,2016.1,1
2016-01-25,230.21,0.62,75663.0,222.65,0.62,,2016,2016.1,1
2016-01-26,227.19,-1.31,89529.0,219.29,-1.51,,2016,2016.1,1
2016-01-27,230.96,1.66,92894.0,223.54,1.94,,2016,2016.1,1
2016-01-28,231.51,0.24,131304.0,223.78,0.11,,2016,2016.1,1
2016-01-29,232.1,0.25,107901.0,224.63,0.38,,2016,2016.1,1
2016-02-01,233.67,0.68,106256.0,225.97,0.6,,2016,2016.2,1
2016-02-02,231.1,-1.1,87257.0,223.29,-1.19,,2016,2016.2,1
2016-02-03,228.97,-0.92,77801.0,220.99,-1.03,,2016,2016.2,1
2016-02-04,232.91,1.72,84734.0,225.41,2.0,,2016,2016.2,1
2016-02-05,233.3,0.17,90042.0,226.0,0.26,,2016,2016.2,1
2016-02-11,226.7,-2.83,83572.0,219.38,-2.93,,2016,2016.2,1
2016-02-12,224.98,-0.76,122056.0,218.84,-0.25,,2016,2016.2,1
2016-02-15,228.4,1.52,82005.0,222.37,1.61,,2016,2016.2,1
2016-02-16,231.52,1.37,76713.0,225.49,1.4,,2016,2016.2,1
2016-02-17,231.94,0.18,95029.0,226.84,0.6,,2016,2016.2,1
2016-02-18,234.74,1.21,81408.0,229.49,1.17,,2016,2016.2,1
2016-02-19,235.27,0.23,74343.0,229.95,0.2,,2016,2016.2,1
2016-02-22,234.95,-0.14,59585.0,229.26,-0.3,,2016,2016.2,1
2016-02-23,235.03,0.03,70243.0,229.7,0.19,,2016,2016.2,1
2016-02-24,234.91,-0.05,70373.0,229.83,0.06,,2016,2016.2,1
2016-02-25,235.37,0.2,73320.0,230.16,0.14,,2016,2016.2,1
2016-02-26,235.22,-0.06,77666.0,230.21,0.02,,2016,2016.2,1
2016-02-29,234.63,-0.25,80365.0,229.66,-0.24,,2016,2016.2,1
2016-03-02,238.63,1.7,108552.0,233.67,1.75,,2016,2016.3,1
2016-03-03,240.09,0.61,111241.0,235.2,0.65,,2016,2016.3,1
2016-03-04,239.74,-0.15,116636.0,234.98,-0.09,,2016,2016.3,1
2016-03-07,240.21,0.2,134368.0,235.67,0.29,,2016,2016.3,1
2016-03-08,238.44,-0.74,119589.0,233.67,-0.85,,2016,2016.3,1
2016-03-09,239.13,0.29,76741.0,233.93,0.11,,2016,2016.3,1
2016-03-10,241.43,0.96,84245.0,236.42,1.06,,2016,2016.3,1
2016-03-11,241.97,0.22,60923.0,237.2,0.33,,2016,2016.3,1
2016-03-14,242.15,0.07,73873.0,237.73,0.22,,2016,2016.3,1
2016-03-15,241.83,-0.13,67444.0,237.22,-0.21,,2016,2016.3,1
2016-03-16,242.35,0.22,73418.0,237.71,0.21,,2016,2016.3,1
2016-03-17,244.09,0.72,88888.0,239.59,0.79,,2016,2016.3,1
2016-03-18,244.63,0.22,77050.0,240.33,0.31,,2016,2016.3,1
2016-03-21,244.28,-0.14,72832.0,240.17,-0.07,,2016,2016.3,1
2016-03-22,245.41,0.46,73835.0,241.24,0.45,,2016,2016.3,1
2016-03-23,245.23,-0.07,72958.0,241.15,-0.04,,2016,2016.3,1
2016-03-24,244.08,-0.47,74739.0,239.97,-0.49,,2016,2016.3,1
2016-03-25,243.79,-0.12,73172.0,239.65,-0.13,,2016,2016.3,1
2016-03-28,243.95,0.07,104247.0,239.84,0.08,,2016,2016.3,1
2016-03-29,245.53,0.65,103640.0,241.47,0.68,,2016,2016.3,1
2016-03-30,246.54,0.41,103093.0,242.67,0.5,,2016,2016.3,1
2016-03-31,245.86,-0.28,89221.0,242.13,-0.22,,2016,2016.3,1
2016-04-01,242.36,-1.42,157191.0,238.15,-1.64,,2016,2016.4,2
2016-04-04,243.05,0.28,68618.0,238.96,0.34,,2016,2016.4,2
2016-04-05,240.58,-1.02,63929.0,236.17,-1.17,,2016,2016.4,2
2016-04-06,241.99,0.59,103088.0,237.61,0.61,,2016,2016.4,2
2016-04-07,242.29,0.12,138884.0,237.9,0.12,,2016,2016.4,2
2016-04-08,241.77,-0.21,117363.0,237.07,-0.35,,2016,2016.4,2
2016-04-11,242.06,0.12,89459.0,237.8,0.31,,2016,2016.4,2
2016-04-12,243.71,0.68,102075.0,239.65,0.78,,2016,2016.4,2
2016-04-14,248.89,2.13,136903.0,245.41,2.4,,2016,2016.4,2
2016-04-15,248.53,-0.14,99585.0,244.54,-0.35,,2016,2016.4,2
2016-04-18,248.0,-0.21,82379.0,243.93,-0.25,,2016,2016.4,2
2016-04-19,247.88,-0.05,99751.0,243.72,-0.09,,2016,2016.4,2
2016-04-20,247.26,-0.25,93348.0,243.21,-0.21,,2016,2016.4,2
2016-04-21,249.39,0.86,87879.0,245.12,0.79,,2016,2016.4,2
2016-04-22,248.32,-0.43,105792.0,243.79,-0.54,,2016,2016.4,2
2016-04-25,248.13,-0.08,129122.0,243.7,-0.04,,2016,2016.4,2
2016-04-26,248.92,0.32,134475.0,244.35,0.27,,2016,2016.4,2
2016-04-27,248.69,-0.09,163101.0,244.24,-0.05,,2016,2016.4,2
2016-04-28,246.27,-0.97,108535.0,241.58,-1.09,,2016,2016.4,2
2016-04-29,245.2,-0.43,104339.0,240.39,-0.49,,2016,2016.4,2
2016-05-02,243.47,-0.71,78968.0,238.72,-0.69,,2016,2016.5,2
2016-05-03,244.29,0.34,71151.0,239.5,0.33,,2016,2016.5,2
2016-05-04,243.31,-0.4,110857.0,238.53,-0.41,,2016,2016.5,2
2016-05-09,242.23,-0.44,98228.0,236.81,-0.72,,2016,2016.5,2
2016-05-10,243.68,0.6,114280.0,238.33,0.64,,2016,2016.5,2
2016-05-11,243.07,-0.25,87896.0,237.77,-0.23,,2016,2016.5,2
2016-05-12,242.34,-0.3,81719.0,236.86,-0.38,,2016,2016.5,2
2016-05-13,240.6,-0.72,74187.0,234.6,-0.95,,2016,2016.5,2
2016-05-16,240.82,0.09,97138.0,234.88,0.12,,2016,2016.5,2
2016-05-17,241.03,0.09,71716.0,235.07,0.08,,2016,2016.5,2
2016-05-18,239.82,-0.5,103981.0,233.99,-0.46,,2016,2016.5,2
2016-05-19,239.04,-0.33,103128.0,233.6,-0.17,,2016,2016.5,2
2016-05-20,238.74,-0.13,65914.0,232.99,-0.26,,2016,2016.5,2
2016-05-23,239.85,0.46,57834.0,234.02,0.44,,2016,2016.5,2
2016-05-24,237.65,-0.92,89473.0,231.89,-0.91,,2016,2016.5,2
2016-05-25,240.91,1.37,91189.0,235.54,1.57,,2016,2016.5,2
2016-05-26,240.58,-0.14,130282.0,235.2,-0.14,,2016,2016.5,2
2016-05-27,241.85,0.53,92225.0,236.49,0.55,,2016,2016.5,2
2016-05-30,241.73,-0.05,67446.0,236.29,-0.08,,2016,2016.5,2
2016-05-31,243.63,0.79,117967.0,238.15,0.79,,2016,2016.5,2
2016-06-01,243.58,-0.02,78835.0,238.33,0.08,,2016,2016.6,2
2016-06-02,244.18,0.25,78953.0,239.06,0.31,,2016,2016.6,2
2016-06-03,244.39,0.09,86345.0,239.3,0.1,,2016,2016.6,2
2016-06-07,247.85,1.42,79435.0,242.62,1.39,,2016,2016.6,2
2016-06-08,250.04,0.88,90733.0,244.73,0.87,,2016,2016.6,2
2016-06-09,250.19,0.06,138770.0,245.26,0.22,,2016,2016.6,2
2016-06-10,248.96,-0.49,89453.0,243.73,-0.62,,2016,2016.6,2
2016-06-13,244.05,-1.97,79115.0,238.74,-2.05,,2016,2016.6,2
2016-06-14,243.35,-0.29,107840.0,238.08,-0.28,,2016,2016.6,2
2016-06-15,243.3,-0.02,84096.0,238.34,0.11,,2016,2016.6,2
2016-06-16,241.61,-0.69,83308.0,237.12,-0.51,,2016,2016.6,2
2016-06-17,241.63,0.01,77334.0,237.3,0.08,,2016,2016.6,2
2016-06-20,245.17,1.47,75085.0,240.8,1.47,,2016,2016.6,2
2016-06-21,245.34,0.07,58403.0,240.85,0.02,,2016,2016.6,2
2016-06-22,246.75,0.57,65849.0,242.58,0.72,,2016,2016.6,2
2016-06-23,246.31,-0.18,65983.0,242.3,-0.12,,2016,2016.6,2
2016-06-24,239.21,-2.88,190033.0,235.43,-2.84,,2016,2016.6,2
2016-06-27,239.28,0.03,95451.0,235.12,-0.13,,2016,2016.6,2
2016-06-28,240.08,0.33,79649.0,235.58,0.2,,2016,2016.6,2
2016-06-29,242.32,0.93,67355.0,237.6,0.86,,2016,2016.6,2
2016-06-30,244.14,0.75,75453.0,239.39,0.75,,2016,2016.6,2
2016-07-01,246.52,0.97,63046.0,242.14,1.15,,2016,2016.7,3
2016-07-04,247.62,0.45,63633.0,243.43,0.53,,2016,2016.7,3
2016-07-05,246.91,-0.29,54811.0,242.66,-0.32,,2016,2016.7,3
2016-07-06,241.86,-2.05,71673.0,237.43,-2.16,,2016,2016.7,3
2016-07-07,244.6,1.13,62210.0,240.22,1.18,,2016,2016.7,3
2016-07-08,243.43,-0.48,62667.0,239.19,-0.43,,2016,2016.7,3
2016-07-11,246.99,1.46,63842.0,242.73,1.48,,2016,2016.7,3
2016-07-12,247.14,0.06,72908.0,242.95,0.09,,2016,2016.7,3
2016-07-13,249.25,0.85,78645.0,245.61,1.09,,2016,2016.7,3
2016-07-14,249.8,0.22,67347.0,246.36,0.31,,2016,2016.7,3
2016-07-15,251.02,0.49,75736.0,247.89,0.62,,2016,2016.7,3
2016-07-18,251.52,0.2,55903.0,248.55,0.27,,2016,2016.7,3
2016-07-19,250.97,-0.22,62164.0,247.98,-0.23,,2016,2016.7,3
2016-07-20,250.66,-0.12,60018.0,247.36,-0.25,,2016,2016.7,3
2016-07-21,250.44,-0.09,63664.0,247.28,-0.03,,2016,2016.7,3
2016-07-22,250.04,-0.16,55604.0,246.8,-0.19,,2016,2016.7,3
2016-07-25,250.65,0.24,68797.0,248.07,0.51,,2016,2016.7,3
2016-07-26,252.72,0.83,73286.0,250.04,0.79,,2016,2016.7,3
2016-07-27,252.73,0.0,78389.0,250.22,0.07,,2016,2016.7,3
2016-07-28,251.86,-0.34,74226.0,249.18,-0.42,,2016,2016.7,3
2016-07-29,251.48,-0.15,87035.0,248.98,-0.08,,2016,2016.7,3
2016-08-01,253.81,0.93,91146.0,251.98,1.2,,2016,2016.8,3
2016-08-02,251.93,-0.74,61750.0,249.93,-0.81,,2016,2016.8,3
2016-08-03,248.65,-1.3,74699.0,246.4,-1.41,,2016,2016.8,3
2016-08-04,249.24,0.24,54041.0,246.7,0.12,,2016,2016.8,3
2016-08-05,252.36,1.25,62004.0,250.22,1.43,,2016,2016.8,3
2016-08-08,254.11,0.69,64329.0,251.85,0.65,,2016,2016.8,3
2016-08-09,255.85,0.68,60355.0,253.72,0.74,,2016,2016.8,3
2016-08-10,255.43,-0.16,66935.0,252.81,-0.36,,2016,2016.8,3
2016-08-11,256.18,0.29,93472.0,253.72,0.36,,2016,2016.8,3
2016-08-12,256.17,0.0,74918.0,253.49,-0.09,,2016,2016.8,3
2016-08-16,256.15,-0.01,68324.0,253.68,0.07,,2016,2016.8,3
2016-08-17,256.04,-0.04,63810.0,253.85,0.07,,2016,2016.8,3
2016-08-18,258.11,0.81,64012.0,256.65,1.1,,2016,2016.8,3
2016-08-19,258.69,0.22,72797.0,257.9,0.49,,2016,2016.8,3
2016-08-22,257.27,-0.55,62921.0,256.62,-0.5,,2016,2016.8,3
2016-08-23,258.42,0.45,65707.0,257.72,0.43,,2016,2016.8,3
2016-08-24,257.3,-0.43,54461.0,256.45,-0.49,,2016,2016.8,3
2016-08-25,257.26,-0.02,58804.0,256.39,-0.02,,2016,2016.8,3
2016-08-26,256.23,-0.4,68304.0,254.96,-0.56,,2016,2016.8,3
2016-08-29,256.49,0.1,62755.0,255.66,0.27,,2016,2016.8,3
2016-08-30,257.49,0.39,56516.0,256.6,0.37,,2016,2016.8,3
2016-08-31,256.87,-0.24,66352.0,256.08,-0.2,,2016,2016.8,3
2016-09-01,256.03,-0.33,56098.0,255.14,-0.37,,2016,2016.9,3
2016-09-02,256.5,0.18,49266.0,255.5,0.14,,2016,2016.9,3
2016-09-05,259.64,1.22,54168.0,258.72,1.26,,2016,2016.9,3
2016-09-06,260.93,0.5,49970.0,260.6,0.73,,2016,2016.9,3
2016-09-07,260.31,-0.24,68750.0,260.09,-0.2,,2016,2016.9,3
2016-09-08,260.86,0.21,79383.0,260.52,0.17,,2016,2016.9,3
2016-09-09,257.31,-1.36,70054.0,257.11,-1.31,,2016,2016.9,3
2016-09-12,250.53,-2.63,66332.0,249.56,-2.94,,2016,2016.9,3
2016-09-13,251.77,0.49,74549.0,251.04,0.59,,2016,2016.9,3
2016-09-19,253.93,0.86,59751.0,253.52,0.99,,2016,2016.9,3
2016-09-20,255.09,0.46,54627.0,254.64,0.44,,2016,2016.9,3
2016-09-21,256.52,0.56,51982.0,256.08,0.57,,2016,2016.9,3
2016-09-22,258.34,0.71,59904.0,257.69,0.63,,2016,2016.9,3
2016-09-23,258.37,0.01,58393.0,257.44,-0.1,,2016,2016.9,3
2016-09-26,257.48,-0.34,43876.0,256.29,-0.45,,2016,2016.9,3
2016-09-27,259.57,0.81,58685.0,257.98,0.66,,2016,2016.9,3
2016-09-28,258.21,-0.52,59187.0,256.56,-0.55,,2016,2016.9,3
2016-09-29,260.35,0.83,65366.0,258.63,0.81,,2016,2016.9,3
2016-09-30,257.49,-1.1,74919.0,256.6,-0.78,,2016,2016.9,3
2016-10-04,259.18,0.66,62561.0,258.58,0.77,,2016,2016.1,4
2016-10-05,258.99,-0.07,58014.0,258.47,-0.04,,2016,2016.1,4
2016-10-06,261.13,0.83,64936.0,261.52,1.18,,2016,2016.1,4
